UEN	label
d7b90dcec04dfb3f4a595cbd9ca19a2967ce59aa3dd5e24a8479a7c872c6ec94	1
80b5c6e3150ec121a07d6e3b33132f9b854d94b7f9ebd740bf3e9878d87a2929	1
b057a01153b84f71d152693baddbe4dca5b6b381ef6239fb5cbd73f42681e57a	1
b46b50a1f8cf8cd1928c99b4f7a3803b5151b0b4270fdb3b75b74e2132f4e4c3	1
6789585bd96c3560b9829221be7bc93a32b1c6b2d2124d3d5e5b3cc2e3820492	1
7b2df89a3032c524eda825db465a5d91c963a36159de42b56e5d45b45c193bb6	1
a56b6843b4cbf7e8c7da0b8b9a23bd8503abdfc259da93997dba07465cbaa2fd	0
39125f1302a6e737dd568d392654dd7134f2247350495d6c870c1b27c8ec0ce7	1
88811c7b3ac93d4fb2099432b5bd40f4f53a2a81ead0459ea654f24019435e40	1
13ec290d959bbd73cf0a4b1fc6bb85202c7762c78cb3ef8d97841cfe62fa2f7a	1
ee4dfbe88cf52157baaaae126867d822e288924a96b517780333a6206a6aba46	1
d9bdc3e0d40c8b1dcbbd8053ddfc38574cd20f2ffd4ee671e8b24d26c2b46a5d	1
d80d7efe7d81cb7ef8df50a7b36e3dab0d0074dee63b0bf3036c02739b7a29cf	1
1f728e14fd0ebe206d2997dd09c38fa410ab7ab1ac6438b21948fdc6328becb0	0
65417f8c2b3c66b7717d418814cd4b04249af536e15c101374616e67fc1b6f79	1
d59a241cb5c1ae66f61e9182a1c047061cc4ab04293c756ada7d611a17090ae7	1
546dc6d99466fa3ad06dd758ca44977c224ab6b4bef954b22fd1af29cd7da811	1
da6f5c5cef37ef6caad281a57718659cdc5f1270b57a43c6cece54ed57a0d9d9	1
7f805494a243e2112e4db429011f7c9f28ba04872f4ddd3a26f9bafe7be66c8e	1
3f7a153850a5bcf234c1667b96fecfd6fc479ed602a36d0814af13f46c2e62b0	0
edf6cad0d58e88ca642b9b25d3ff12782ba11e42b78f38d827cc4c813dfcd2a6	1
272b227e84cc371e3af1c7299073179f08b9de2fb3ec1e0e9ad0a5b139ed8370	1
443ecfeba4d8eedfb932eea937eeadc37dd8f51ebbd6b8b190a3120739fca00d	0
950d36203ff4b381d4b1ff4014bf95db4e83bb82a6a3d7a46324f8684becd5a5	0
663fcc0abf15637cda44125502910efeacf2e408baf121f5594001b441651f75	1
54040a2bf2d2219daecf9bfb35d2ddf95af2586b441f3d04efd3bd399430ccb4	0
3917bbf7f0e4570946270fab49a6b6c7c0dc5b7b6d3dca503b8553b3f8024ad8	1
ea8d3981cdbb340e5533fec3b97dcaa96fe6a7fe13f200150e3e32f0e8006259	1
2176899170099f2bc530127f22c7abc3bd214d5e5eedcf66e8424d339022f0fc	0
0dbbe32e7a91b11819917b1fe4900449cdc1cce7f9d2e1eade19ef214d3abd56	1
7c7e2073d740d9a96944b7e3fb7ca5c3e268e01d15605a22c38ca85b663cadac	1
91d0034f518df68d5bd151e77d4e300c2fdda6f457527bc6ac54467409b550c7	1
b02bd5934a3746be014a1a08d3ee4bd6704b59222512c750d2b6a10020c00229	0
d440ae3cff52ba9759110bc3e0edf33bbbf980f1b20c7c98044fd09e2405b225	1
5150ea03e16b6a98122aa04c06e0a0dc1038ba08920b1463df176aeb40a299c9	1
e3798ad9c5bb5ed088cfe8e00af5a388e1d9b6c35d70ea84aea0aed3e5358195	1
5ded340b241715bf70975477f25c785ba7512119dc47c47d383a01fb783db536	1
eb885f53f2123a7c6a72119a31d9194d15de35b5371b8db8e6ce972159bb01f1	1
be52ecc76ac308444409a79ec3ff51ed56475e8d4a6e36f0aa49d64048b322c3	1
01d84f0f513e80ca51f53ce98d0fa883c5904b8ddc8745a4c7193aa9b264d4a6	1
c2a74037663a15380b93dce8460cd0163d2bc1cd724bcfcae750f9654e936e0b	1
a05b5db74885fac923d9108391b0ac51d4c7189f470f4d91876971594cd7c025	1
1cde50955c6361f9c3572d598d7bfc3c3e0c29e32dae85ecafd2b7d6c46f154d	0
43dd52741508c7979f3a30d03a2ef0561ed761d1691f7a4c970735ba993fb374	0
960f226fbb25b60a49ee67c621a3f327574c121759b561822df6ad3fb878f604	1
88f1556954396b2160da5dd2e2274fca239072a84041e35f36cc9bfe9381eba7	0
15eb6aa94e2c6a3a50a0f9f628508bd1a67f4f0eaea57926ac495a4b12e62ee6	1
7748b18d9cc07734bda9e6568faf60a3b54ea391612ad11d003d0c92c62a6d9d	1
ae52850f3f3c0b8613437f607ce97dae12e65e249ad9e52d47590afacbd42961	1
e29393fd829d08e38a855d9201edbfb6382e9926efbe1af157c0f4b0641b697a	1
d4d57980f941c3c26d374fb2093381675703d74c127f8290752e4972dc71ab05	0
e90b6932d58ab2c44227de768f8023eed3b2e37909c27deae9fe6890690a105f	1
3b79f5a443c98d0990cba14c3df5a93b18077c83d92f107213527eb34f1f5f62	1
89f132e0f6c64051ce3b7f577f1e0ebb30b24bfa2326035eb9709a26cc3e28e0	0
684123673a4cac64672387532c9eba0cbeb2d4010d7b7c0385df95795d1f1c5d	0
cfeaba5f208cf8c4a235a2ba417a50aec56ffcc6114b94d7437f5f4aed0a84f6	1
0a18ed8fb4749f292d13e90486cdd81f6189096999d309670dbde61fa3f6c167	0
debfbb50f53afc83aa4efcf6b84d7044c85bd1e948a8718feb5d2b59811b1c09	1
44bae410c31b1190173a6134ef347775d6140acf43f01df095cec8cf196e64d0	1
6d4e72d346d3d2ed4c1825cd1a0f183658f8d83e4e075c14800e9a55b24d45a2	1
9939f5620de99f4dd8777a519d0f5a0f7739f7d1009b83eb7fa8b962e543d5a0	0
cfc9401bbf79e4ce86fb42f48a9384e1f35e0a4d4c0664d1fc9de2c5b7ba5005	0
c9964d98863eb2c794e8bc970c6ab8dac16a78240ef5d32fe8fe30090213a795	1
01659c2cc78f6efad5898628ad82b17ee0efd47832a15ed35d230b0f2bb41d2b	1
2a91588c12651fc80d8c353dd04c0cd4674c3d560ab4e43fd897727a6a30786f	1
de8ef01fe5e5d03baca1232c689085d776adf448b5a19af619f7e5ba5e468fe1	1
4efa568d5d272c5881f37d04ab222886fb19222908f1190656e78affc186b9de	1
5152975140ec58bef8a1f0fcca8db0579cbc4a705974565f8a0e7123ef0dbf02	1
2bae359169e97f0dd248d8f34207400cac0631fc7791f707e3c6a136c0e1142c	0
5b6b79c1d0e3b4207a2ea63080c1549dd26a8a06fc17e12c9f9e03e3d710a4f3	1
4c494d2f49c9c7b1d24515ef42b4eae861d6023cb3f2079d8b1f7f192d20c1e4	1
a436e64ac4b162ce2a6e593d9429f5ddd451fa3d22cea5768c58256b05cb4611	1
4965a5b0b65ec521d33f14a77cda9ef605e7e5ccb5c29ecb6b9bb40a2751e5db	1
ebed5470772566d78fc48ebf97c3386af9f6dfead4a78295de3b03561caf4b4f	1
98bb994e86bd8ece503839612418076e2e4454dfe562a3d0e7e6a987328b9352	1
fdfcba005b1a0353496a41430ce5dae8dc46abc7cb75878f013e72f4c3b9dbe8	0
166375a1b8561cd74e16b33e5ef388909e355023f1d7a3fd0b8bdcff7c62e62f	0
74e4a2a67b58fa1d6a4a0bcc71c4442cab8fd84a1540544472b0fc561eb564e8	1
3fbb87cd304214efd3e202dbad0f9b7adf23debfd58ac3ad82a40f1e58aa1bae	1
6a788babfa84e4017c167a793f9a85be33c71f22a15a70b6d08a14e0d011f20f	0
7a0d4ef559c1199aa317aa2327f6b5f48e56f46bba33af3290b0480385ef2468	1
93c2fa183f3fac3b8c0fdb4567a7d0f9cb8efe30744ff5af84e2c311fb8dee60	0
bca6078467931af55bfc7b3a030a06ff7f52d67b9d195c3d12609a7138e66e2a	1
d08f802f67dcee2b13517cb01c31626d1feed2e0d4a6e991e7c13b300071b34f	0
a9271bcc7c65fa5acb49b2b9f43a60b87ea5687069667531453e2ec7625c9041	1
8a1e43cc5b4cc35942379afdf8379009ac18a42f52e484b1d42244bc1c9b15ac	0
9e6c9c2807374008ef5892b2e00008717785a0c1d91d0cd2eaae65653ba07446	1
7140638019e64579cac4c561b9f4d64299287904880536bfbf11ccd3142ebb5b	0
4faf4e928a8da0b5292186dfe7418336f9633d8dddc3469155adc1d2a5256e56	1
1086d054ac3a6d3c4a8213ae86cc952ce20b032ba50c8d2f63d77f415d0aab0a	1
618cd72c5f9a276005878a3b9208414b337336b5d3a59a759c24720c679f1c77	1
1f2cb9c466d3e245b1bd13879577bd4b04dc4e3894b32dbc4a44de9f4b7e283d	1
ae32c852537549428bd72fe9b701b84fb6766a7a3cb5ee5e47f1e718b8f45942	1
63c95a651b7d6c9897895fde2e14bca74e7bbfec044596ac3634fc0c72fb322e	1
33c7ce6bc70494713dc3ae75010110ec5758eb7b9a901294788cc98f5f5b3054	1
9e3f4d95944298992c10f75ab26c8729a89bd3a3d01f1eae042f3fe657edc720	1
958c443ecb2256123111c53a327036676260753e9c1c566e1ec24a48dd1b382a	1
15bf774590e6e4297fa3f7178226935412cf881eb33a3c20b9ae3a934b22d008	0
d80af0d1d15c9478200a97e7c110b1026c156aa03afd7ad86972320c310df774	0
a40e488634eb64ab6239b5885d419ef5c77d576777e8b1fa1e9f147a4b6104a3	0
6c1f0aa0fa3f69e496c04a847518639ac5191f0dbf9c53b5dd560486584fe660	0
41aee052a2487286aa264286a087a6f03b17aae9efe73a751f5995f62131d4e6	1
e6e0979cf696eb4bc3dfa75b950fd99b8c3caf8355a4a116bbe532f41bdadd08	0
db23bd5d55a550ae13a8fa7acf6ea416c44e4c53953aaff0f10d90acfa76d24a	1
315c10c103e3bad38c1a74fcc0dbce9019029ad5d7d00f7c0397d37861505f2e	0
f3cd533fb330b438b7a389a3b4a5bde938bdc7f4d518478406c64b767b68d0f8	1
4f8a285a3d3b56bf12b0a3821a548b2818745e19f89e12217af5d01996a631a9	1
966d12f699482e544d794cf6d28b8f80f1f03ec5375ab2c936ffab230e13eccf	1
3c6b4c1e818a6037592dc566b51745e96df08be3ea5dd1408b559ee65d3deaad	1
b7fec426d7025502fe1e64466c345d3f8a9c4b4ccb43ead9ecb3005fa1a24d44	0
a08f581bc279990deb0ea0499f3b26ecd5db060f53e657162f676687fb70e38a	1
5bf071f4823ae6c2a293426c511fcf103ce42e63bd73369894443120391ce462	1
438ea840c09d17c5665ac28944da585bebcf96164ab7d7e9c2af63e939189732	1
90a2ef20e0728f3f3071ea1ddf57082d652cac4ddad858500b84e96776cb8374	1
8df6c46c783127972d42f7401a8ddbc779bd72766adaa2d523a50a839213971d	1
56b52e8a56b3e1289be5980d422e83a08c5f4d905dca6a43ba13f0ec501d07dd	1
647d7a6ee6f250563cb3f22e21ddc519dc41d7d45ba67b535fc9240c55a3312b	1
ad58646c616151e8f8e05240186a315e487bf88fd1fd6be13087a167c5277f77	1
470258afb25229c7667645d4024deb7e856d25ef61cb9393d09bad946443b54f	1
ce5415f929d216ea33e4b84a9a741fc6afc5e58bfc65ccc3c79bdad94044a86b	0
dcd29cb46998d9e2f5da8f2aaba505503fbe75c14ad802b2f9d49a29c9000acb	1
6d229f6ad696fec0e71cd8f3a75d73b4b5820d87f523cc45522cacbd86072b8b	0
14d845e3b44a33dcce8eb0e57a263e1dab05a508c08d1b02b1ed1cb5537026a0	1
7bf7b586d4300ef35d21e0364806b607a92e18b4301a4fa40cd916ea03ce28f0	1
b49362cb571f74b945814920805e96101e306bb1c87408449d3d23c89c48b6dc	0
513b73789dcfbe15573abfb35739757812f96b22071f02f4efce5f5c4e4619df	1
46690c0798aec491606df3867f5d43ca0f99254ee506b800e31a1da4c0985703	0
c8644a68cb5f5c8d416d95ab5669f560665bfa8f3af4c6fb375b6c7cb23f568e	1
275e9c211a2480191e8ebfecb7097a5b3e8c5d7af3f982473ea25019ab274702	0
d1da99fb87d827efbe58c1370ba50a6bf64d41fe00366fc5845ebd815041dbba	1
5be7ad9ea8b8f19764350650c4e3d380096722becebf023c68a1807215b60db3	1
c6202d2e2dc35a1b86d3bef25dc8e2d0ce7ca79dd20e1445aee80ad33c8c5610	0
08f61ab2cff6ddacdc78ae95a7b6466b2df9142d015b301420686ecd828ed038	1
128d1deed6394d2a9af51bfbb944e54f3978a4318d45a80e01b86e6591ba0163	1
d526310d9fd92b5a439d1a8f638eae7cd373527db0aa2ebc4f10cf5e751d8588	0
47e222df632f536cab546bf2bee5aa485a3826835e13a3df22518e0f9c94c2bc	1
9b05cdbc6173582dbd67c265560a4fcfc49e91bdd3125b43e424676c359185cc	0
3fa05e7b9752b4e3ea3c34208f6de8873d9186fa6cdb505ec12a2fcf8d0208ed	1
d45e6d6c24ed8e52b747ba1fc9850647911aa49a1245a49b0cdc8d6bee0b1b32	1
9fff8a6aaf3278b7886508eeaff9aaccaaa14b3b6c73c26b37441ba833b21152	1
e5ce48de07c09841906c4215a37f5c50b9d6b6fc90d67e9324d145e6412830ce	0
cadcadc1131163fbe413e1c31ae7a4b1b4002be81b2269c62ea2f46245793a9c	1
e9473feb27f66936c656c3b92cf42167a3808a57a201905b31dd82e74ee61cb3	0
f429eb018d86223e40a3e0df6a3ea4572e6e52aa6ef7aeab8ce354684b8a25f4	0
1690dfa58962e6393ac13241b820e2271d686ca178dad62ed8c63d307b66a556	1
c46b591fe84c53b2cf9225a0f01df7dfdf93c2f11dff53ed873c146556f3dd2d	1
4878d2274154e00f2e6c7695f1cb669c6de163044f57976c734e416866839fea	1
f8f9b02e6d44b33de242395c586579cf6d3445a586883045bff2a40d699a0801	1
31d9cb0c2419835499044b3722d1b10b6d408ec9718a3838424ea05189c79989	0
2106c05ebfa6936dcf1fab61bb3df3445001e7b7cd2c32a83b1f5b52a9ac8e42	1
d603fb535402f6636c8501a379b7fa0de2f50c5759821e113806f41690b2e724	0
1f6228522cfc42a8ca478cbfe421358ff396485a256289ac5a89515454f9a757	1
76cbe98e52d3d55bc310a3c242d8a4b051d25f9732fbecaf0637686801828c9c	1
6320f41adb1a95f4e2524f0a79d6df0b724b9a83be47b423c90b818907033b8e	0
ee0e376d4eaacf4c9236eef766c1015bc456cb147f2a73b7b6b18f119cba7fbc	1
3b388269abb0a248889ebc5856aa8def8a56dade9e074cc4df40cc00f3c075fd	0
ec76856cb97ed2a76f9f94aaac4ce45ea8bdb7f0398a29fce873bf42ba2ade1c	1
2f31977841615b6d253daebf4668565b3197508d40a3e659b7fc451e15354739	1
71733def61cd8641d699fd21b45cbd3d6305df538982484e0f035bfa4b557367	1
8d70f7bba45528134f3b84fa36f9ed8ed5f9ef2bfe37818362e15e717f377b83	1
5c2800e037e11818a559b7f9a89706cb8bf83e4aecacb7f6c2532c7f2ad2165c	1
d6f124156e6929aa92f8f4fac47e97abd7c61a16939710a5e1d891119670bda8	0
9e120d35713de420366703a216d6ce8cc57f8555003edcbb6fcdeab5dff56502	1
8927ecf0954139928c9ecf7617768c6cbee1a1886b4792e019c12f18eb69a273	1
8042b3526f89bea392b298458e3e185aab9550db95d15673730a136992c383ad	0
bae28a1695c585b9e69ab0016c1292a6a66a0ca5ec2c4914717bcee94dd83e47	1
b6ef75ceca8ba6c01a1c89e3700a3d5bdf49b65eae3e14f792543e7759934ab8	1
3c2a38dd000555ad345e10e8a34aee91e87a3b0aa725618ae8a5e96416fa9a8b	0
91b48c2029b1f43a571daabfaa630452d62cd60892c057b568fe00eb2d599e95	1
5d08e159a69b47838364885a8b942abfc5e973c504badba18dcc8df9cdee3751	1
6574d01e8fa2983ca2a4e0fb536a87ba6fc0fed3a477de731fbfa3e0997bd99d	1
b69f9aa34ed5b7953ac3fbab28c95218fe38735f8e24b241b224fa299be3ca6c	1
7960eefa49f83575911e7be95b18bd6e07791d391786e9de63dc5c9b9ffcf145	1
e00055b3fe821dc77be46fdc0ea45a4b80b044174db8ee81e5214d70d4a9756b	0
ab06bf994d997737c8406b52588d5372b9aac5503da09e9ec0af056102d9dbd5	0
c3c802d09699456d7bc268ba95705b583b58031a0becc0d6b4923d0323a7ba29	1
2cae994d81f109edff1d55c9612279939930ae4898653a2308a1bdf4bc326c30	0
0cb57910ef666e4da5319abab22febcbe503fca513bcbfdddca64361a2f8c021	1
304ed01ce770e5619d0f23e045d8347d1ffcfa810e04e8d70c9a18be958592c4	0
df15465dc0aa912fbdd07415e83dee04b3b6d31d8b1cdd3a6925cbf201e91657	1
0cc6b2d6c14cb3f115796f1c509ad69ddeddde767083ad6b6ad49077bf489402	0
e49481b51f2686792aa98644866828541256251af74edccb0dd94b8fc5667a3e	1
81b9a8838bae1f2e1e01a280067f61a67b218e6e2bb9e8e60c5009ef119954bb	1
6f98bc3b9a28c28d18bfe2c268e7b796b0004721e417609824cb6a5c6c6ff23d	0
1989a874e4faeeb3e2fed39436752205f2c47cd825273e513db3dc2ab5ac30f1	1
e336693bf99c645009ad4a499ac8025ffd8b145cbb6c8fbc8ec13b6427f6271b	1
749431c1a8c8c740deeb0347a70bb2a51cc6f0f9ddcd21fc4620138d0b0585a6	1
8152e56ac86c6ac70fd5fb50aaf6b19ea99692d7b985a180521f10ae7f49658a	0
5b5586f572bfd23ae6a13e47c41e9fae07ea9f9c03e6d4708132ee673ca23919	1
0e046fd542bc2fac6066988bab5f37c8ba9e508c55681d2507bb6546e5742f16	1
911ad9cb05a1ed988e981b24c43b90ed9655d69e02b49ee709b7df09f08dd0ca	1
baedcffeb6d5d3038b10fec266e6856bba889b92b3c799ee2fda796c00dbad63	1
9bdc664daa83ad5eba345c29e9b7279a9eececa331dcf0aa752f708baafc808f	1
27e06e079c949bb69ac34f337e3b6816b3f8b05df00350246b378f662667bd32	1
9e26a449ada968fa028191e86e7d8924eedd34a547a5d02c2f852f0a543731d0	1
df1653baca25ff973c9a084ca6532ee6656d902350056a7ff4f85b0a38433c7d	1
b9de6861450fe72b24853b122a2898ad63c24d87d66ded0e47b2d86b6a4f3ba4	0
e7e5bcb8ef87645af04128cff4a700d02b0d6ba5936c58e7aec064dfcadc49e7	1
edd8a10d321f9a8fa6c0c6f347b383b2446d038e37fca0f9b18447b2c289f0a4	1
fef5f70d40a59b49119770d9eb16778382d3b962ee86fb40df14d97a19d28f5e	1
a4b10b6da2b706411a8bc83eed499871a1912e97d3a5e21c0fc838f3614c39c3	1
53e2ea918d32c346fcb93a6da7fba059d96f4d4d8b3e12fa7b76fbff9a5610ad	0
ca1566f72b7e0dd10f0242a2d8541adfb356b7900a9b9f346253560afe45cf94	0
be34376216a5aac642a0f426ac376d96ba6c0af70e6ba4f0004a236f1835e0c1	1
e14f1562d9da36c203a191b46e515c95cd113dda2f981cfe4328986fd26db7bb	0
23b245ba225b19bfb5f935ecbcadc7aad903e23811ad937a202f772adcc24a16	1
1a6d8b51ca0aeb6055a9a26e2f77d523d68a1b0155c2bc15a86b75c30eac584f	1
95c478e99a01410a73606bb19de19df9f005799177fc5e443a1752fc41af9a3e	1
5827266dd88dead5759e13fba4901644facfa883198954553c96ca7ef5d2b4cd	1
946288f8143c2497932b51c13e07057c6fa6dad66b9c7ae0bca61066d482b0fa	1
0c775a537949fc268ea1dab38bf5f7f3ef53a98b33a64f2fcd21572f2a08608b	1
d92aae84e02646166e269edd3c66a87ed4a0856e14111e189b5bbea9acc99d99	1
9640ea5ce5624db38965fb42982d3da7a8ada514c3064a29a36ef40c21ca1c66	1
d4ee65e0a445b06ca99bc98813c704ff0053e2b2f642268c9a41e842528fd626	1
a943d1f2e856a3a456be25468a5527eafe383af5d656f93f7b2e4d439f0740c9	1
6e88ff8566adfbbaf13c1a0c885cebd7df600a0a746fe3eeaa6b89a3d04f0c47	1
2a910145980570efe7571070866290b31b90a40462d1702a73b208ca9a5ab4c6	0
d1587267b5b5c3b41ef304dbfd9b9f5bb4269153ed0d7724d638f269a8905e10	1
3a7b36e97a7185ea7f3c6afb4c21aa682cd12c6b6d7d6b7ec2593284be9e045e	1
4cd342d1f5df4e7d739a11624832068844b879cc9ffb0d68d6dcc8324868e9ed	1
ee4aba5e33adbb6c12288fd4de70d7cc2f3996d06b8f6b71c06d7bf9a3f57362	1
52c620f0df0328556b901ac6f6ec7c06c31a2a568f3942933e7d27dde09abbce	1
de72005a913e7fe5cab599cafd038f65e6c2d69c01cc8ff1dea9281041e5ef8d	1
6de550af44eab62e5b768f01ca0a0c43bd534d4497d9139127d34550940cd396	1
ed451116a98a4f088e2a7fb9fc172ce3fa48524128716d805e47c8aa78e1c6a6	0
b42d9b7326a7b9ff91125eb8b8ef0d47506b7852bbe30a6644ca2330987eabf0	1
2f59a02ba5e38db725bd622e2d0c42a51b88f5a7733d10f0620f93b7fa365ca6	1
087c2414178967a5e544d12794961998390fbdaeec8d7c132ccd9706c494a8dc	1
fa924b435a0b3e734bbaba3b53cc2da70823ecaad8e998ec6afcd8853cd9aa6a	1
98dec90a99b59ebed4c14fead88cc74626698c8d919c1527e279d9943e26ef0c	1
c0d0f95edb91593116b115996e89242a6c8349a78717a9480b7b724b7c5364aa	1
